,date,country,iso_alpha,rate,confirmed,death,recovered
781,2020-03-27,China,CHN,1.0014061772265075,81897.0,3296.0,74720.0
782,2020-03-27,India,IND,1.220079503720719,887.0,20.0,73.0
783,2020-03-27,Korea,KOR,1.0,0.0,0.0,0.0
784,2020-03-27,Singapore,SGP,1.0717412629390493,732.0,2.0,183.0
785,2020-03-27,Italy,ITA,1.0733226528034034,86498.0,9134.0,10950.0
786,2020-03-27,UK,GBR,1.2483065964217774,14745.0,761.0,151.0
787,2020-03-27,Germany,DEU,1.1577904870976177,50871.0,342.0,6658.0
788,2020-03-27,Spain,ESP,1.1372823629802438,65719.0,5138.0,9357.0
789,2020-03-27,Brazil,BRA,1.144723133255835,3417.0,92.0,6.0
790,2020-03-27,Australia,AUS,1.1185049163526108,3143.0,13.0,194.0
791,2020-03-27,Canada,CAN,1.158337064975099,4682.0,54.0,256.0
792,2020-03-28,US,USA,1.1949791755630035,121478.0,2026.0,1072.0
793,2020-03-28,China,CHN,1.001245466714841,81999.0,3299.0,75100.0
794,2020-03-28,India,IND,1.112738300582857,987.0,24.0,84.0
795,2020-03-28,Korea,KOR,1.0,0.0,0.0,0.0
796,2020-03-28,Singapore,SGP,1.095627108919277,802.0,2.0,198.0
797,2020-03-28,Italy,ITA,1.0690651727132219,92472.0,10023.0,12384.0
798,2020-03-28,UK,GBR,1.1740927947827773,17312.0,1021.0,151.0
799,2020-03-28,Germany,DEU,1.1341431986508623,57695.0,433.0,8481.0
800,2020-03-28,Spain,ESP,1.1143656911447692,73235.0,5982.0,12285.0
801,2020-03-28,Brazil,BRA,1.1425222636164365,3904.0,111.0,6.0
802,2020-03-28,Australia,AUS,1.1581286728327305,3640.0,14.0,244.0
803,2020-03-28,Canada,CAN,1.1909436331831842,5576.0,61.0,466.0
804,2020-03-29,US,USA,1.1597655411049292,140886.0,2467.0,2665.0
805,2020-03-29,China,CHN,1.0015000181099747,82122.0,3304.0,75582.0
806,2020-03-29,India,IND,1.0374869555526287,1024.0,27.0,95.0
807,2020-03-29,Korea,KOR,1.0,0.0,0.0,0.0
808,2020-03-29,Singapore,SGP,1.0523684243338611,844.0,3.0,212.0
809,2020-03-29,Italy,ITA,1.056417071500879,97689.0,10779.0,13030.0
810,2020-03-29,UK,GBR,1.1425599915896536,19780.0,1231.0,151.0
811,2020-03-29,Germany,DEU,1.07626309450332,62095.0,533.0,9211.0
812,2020-03-29,Spain,ESP,1.0938758662011516,80110.0,6803.0,14709.0
813,2020-03-29,Brazil,BRA,1.0901637034741203,4256.0,136.0,6.0
814,2020-03-29,Australia,AUS,1.0945052348757283,3984.0,16.0,244.0
815,2020-03-29,Canada,CAN,1.1262551537748318,6280.0,64.0,466.0
816,2020-03-30,US,USA,1.1484959365376306,161807.0,2978.0,5644.0
817,2020-03-30,China,CHN,1.0009254522630413,82198.0,3308.0,75923.0
818,2020-03-30,India,IND,1.2216775226804426,1251.0,32.0,102.0
819,2020-03-30,Korea,KOR,1.0,0.0,0.0,0.0
820,2020-03-30,Singapore,SGP,1.041468702977453,879.0,3.0,228.0
821,2020-03-30,Italy,ITA,1.0414580923688346,101739.0,11591.0,14620.0
822,2020-03-30,UK,GBR,1.1351364331969498,22453.0,1411.0,171.0
823,2020-03-30,Germany,DEU,1.0771398539109662,66885.0,645.0,13500.0
824,2020-03-30,Spain,ESP,1.0979403198177107,87956.0,7716.0,16780.0
825,2020-03-30,Brazil,BRA,1.075892678823593,4579.0,159.0,120.0
826,2020-03-30,Australia,AUS,1.0946282765354505,4361.0,17.0,257.0
827,2020-03-30,Canada,CAN,1.1780251942273978,7398.0,80.0,466.0
828,2020-03-31,US,USA,1.1629410246193908,188172.0,3873.0,7024.0
829,2020-03-31,China,CHN,1.0009854253162576,82279.0,3309.0,76206.0
830,2020-03-31,India,IND,1.1167057017929514,1397.0,35.0,123.0
831,2020-03-31,Korea,KOR,1.0,0.0,0.0,0.0
832,2020-03-31,Singapore,SGP,1.0534692438083753,926.0,3.0,240.0
833,2020-03-31,Italy,ITA,1.039837226644922,105792.0,12428.0,15729.0
834,2020-03-31,UK,GBR,1.1348594241930148,25481.0,1793.0,179.0
835,2020-03-31,Germany,DEU,1.0736039360687843,71808.0,775.0,16100.0
836,2020-03-31,Spain,ESP,1.0905793703011313,95923.0,8464.0,19259.0
837,2020-03-31,Brazil,BRA,1.2485253362626418,5717.0,201.0,127.0
838,2020-03-31,Australia,AUS,1.0454023265252774,4559.0,18.0,358.0
839,2020-03-31,Canada,CAN,1.1526086069091552,8527.0,101.0,1592.0
840,2020-04-01,US,USA,1.1339200234933984,213372.0,4757.0,8474.0
841,2020-04-01,China,CHN,1.0009966089771862,82361.0,3316.0,76405.0
842,2020-04-01,India,IND,1.430204508199655,1998.0,58.0,148.0
843,2020-04-01,Korea,KOR,1.0,0.0,0.0,0.0
844,2020-04-01,Singapore,SGP,1.0799127439228517,1000.0,3.0,245.0
845,2020-04-01,Italy,ITA,1.0452019013534197,110574.0,13155.0,16847.0
846,2020-04-01,UK,GBR,1.1720496950474097,29865.0,2357.0,179.0
847,2020-04-01,Germany,DEU,1.0844474035696017,77872.0,920.0,18700.0
848,2020-04-01,Spain,ESP,1.085433098898794,104118.0,9387.0,22647.0
849,2020-04-01,Brazil,BRA,1.1957316849192148,6836.0,240.0,127.0
850,2020-04-01,Australia,AUS,1.0664617976271165,4862.0,20.0,422.0
851,2020-04-01,Canada,CAN,1.121144457435842,9560.0,109.0,1324.0
852,2020-04-02,US,USA,1.1409791284245765,243453.0,5926.0,9001.0
853,2020-04-02,China,CHN,1.000862058393893,82432.0,3322.0,76565.0
854,2020-04-02,India,IND,1.2727714075505128,2543.0,72.0,191.0
855,2020-04-02,Korea,KOR,1.0,0.0,0.0,0.0
856,2020-04-02,Singapore,SGP,1.0489995100048999,1049.0,4.0,266.0
857,2020-04-02,Italy,ITA,1.0422160686765363,115242.0,13915.0,18278.0
858,2020-04-02,UK,GBR,1.1442490727443253,34173.0,2926.0,192.0
859,2020-04-02,Germany,DEU,1.088889448211238,84794.0,1107.0,22440.0
860,2020-04-02,Spain,ESP,1.0763268525781466,112065.0,10348.0,26743.0
861,2020-04-02,Brazil,BRA,1.1767112687079158,8044.0,324.0,127.0
862,2020-04-02,Australia,AUS,1.0522417683221548,5116.0,24.0,520.0
863,2020-04-02,Canada,CAN,1.1803345393990174,11284.0,139.0,1735.0
